Day,Mean,Station,Basin
2022-10-14,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-15,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-16,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-17,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-18,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-19,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-20,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-21,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-22,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-23,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-24,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-25,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-26,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-27,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-28,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-29,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-30,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-31,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-01,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-02,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-03,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-04,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-05,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-06,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-07,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-08,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-09,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-10,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-11,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-12,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-13,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-14,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-15,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-16,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-17,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-18,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-19,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-20,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-21,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-22,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-23,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-24,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-25,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-26,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-27,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-28,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-29,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-11-30,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-01,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-02,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-03,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-04,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-05,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-06,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-07,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-08,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-09,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-10,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-11,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-12,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-13,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-14,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-15,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-16,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-17,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-18,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-19,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-20,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-21,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-22,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-23,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-24,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-25,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-26,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-12-27,,Campaspe River at Burnewang-Bonn Road,Campaspe River Basin
2022-10-01,5.36079166666667,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-02,5.28420833333333,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-03,5.27579166666667,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-04,5.28725,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-05,5.324125,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-06,5.424625,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-07,5.52554166666667,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-08,5.89775,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-09,6.506875,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-10,6.913875,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-11,6.88466666666667,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-12,6.677125,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-13,6.60925,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-14,7.29679166666667,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-15,8.20366666666667,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-16,9.297,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-17,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-18,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-19,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-20,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-21,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-22,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-23,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-24,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-25,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-26,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-27,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-28,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-29,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-30,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-31,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-01,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-02,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-03,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-04,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-05,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-06,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-07,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-08,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-09,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-10,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-11,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-12,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-13,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-14,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-15,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-16,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-17,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-18,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-19,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-20,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-21,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-22,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-23,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-24,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-25,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-26,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-27,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-28,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-29,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-11-30,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-01,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-02,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-03,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-04,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-05,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-06,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-07,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-08,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-09,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-10,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-11,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-12,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-13,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-14,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-15,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-16,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-17,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-18,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-19,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-20,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-21,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-22,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-23,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-24,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-25,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-26,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-12-27,,Campaspe River at Fehrings Lane,Campaspe River Basin
2022-10-01,-130.82175,Campaspe River at Barnadown,Campaspe River Basin
2022-10-02,-130.824875,Campaspe River at Barnadown,Campaspe River Basin
2022-10-03,-130.792333333333,Campaspe River at Barnadown,Campaspe River Basin
2022-10-04,-130.581875,Campaspe River at Barnadown,Campaspe River Basin
2022-10-05,-130.4995,Campaspe River at Barnadown,Campaspe River Basin
2022-10-06,-130.430041666667,Campaspe River at Barnadown,Campaspe River Basin
2022-10-07,-129.812958333333,Campaspe River at Barnadown,Campaspe River Basin
2022-10-08,-128.964916666667,Campaspe River at Barnadown,Campaspe River Basin
2022-10-09,-128.990291666667,Campaspe River at Barnadown,Campaspe River Basin
2022-10-10,-129.364166666667,Campaspe River at Barnadown,Campaspe River Basin
2022-10-11,-129.822583333333,Campaspe River at Barnadown,Campaspe River Basin
2022-10-12,-130.138333333333,Campaspe River at Barnadown,Campaspe River Basin
2022-10-13,-127.655125,Campaspe River at Barnadown,Campaspe River Basin
2022-10-14,-124.224625,Campaspe River at Barnadown,Campaspe River Basin
2022-10-15,-125.831166666667,Campaspe River at Barnadown,Campaspe River Basin
2022-10-16,-127.158291666667,Campaspe River at Barnadown,Campaspe River Basin
2022-10-17,-128.287666666667,Campaspe River at Barnadown,Campaspe River Basin
2022-10-18,-129.174375,Campaspe River at Barnadown,Campaspe River Basin
2022-10-19,-129.817708333333,Campaspe River at Barnadown,Campaspe River Basin
2022-10-20,-130.166291666667,Campaspe River at Barnadown,Campaspe River Basin
2022-10-21,-130.2725,Campaspe River at Barnadown,Campaspe River Basin
2022-10-22,-130.120333333333,Campaspe River at Barnadown,Campaspe River Basin
2022-10-23,-130.139916666667,Campaspe River at Barnadown,Campaspe River Basin
2022-10-24,-129.97375,Campaspe River at Barnadown,Campaspe River Basin
2022-10-25,-129.38775,Campaspe River at Barnadown,Campaspe River Basin
2022-10-26,-129.913583333333,Campaspe River at Barnadown,Campaspe River Basin
2022-10-27,-130.170416666667,Campaspe River at Barnadown,Campaspe River Basin
2022-10-28,-130.199,Campaspe River at Barnadown,Campaspe River Basin
2022-10-29,-130.003333333333,Campaspe River at Barnadown,Campaspe River Basin
2022-10-30,-130.069208333333,Campaspe River at Barnadown,Campaspe River Basin
2022-10-31,-130.200333333333,Campaspe River at Barnadown,Campaspe River Basin
2022-11-01,-130.27775,Campaspe River at Barnadown,Campaspe River Basin
2022-11-02,-130.338458333333,Campaspe River at Barnadown,Campaspe River Basin
2022-11-03,-130.372541666667,Campaspe River at Barnadown,Campaspe River Basin
2022-11-04,-130.412791666667,Campaspe River at Barnadown,Campaspe River Basin
2022-11-05,-130.457333333333,Campaspe River at Barnadown,Campaspe River Basin
2022-11-06,-130.504166666667,Campaspe River at Barnadown,Campaspe River Basin
2022-11-07,-130.544083333333,Campaspe River at Barnadown,Campaspe River Basin
2022-11-08,-130.568541666667,Campaspe River at Barnadown,Campaspe River Basin
2022-11-09,-130.599958333333,Campaspe River at Barnadown,Campaspe River Basin
2022-11-10,-130.625625,Campaspe River at Barnadown,Campaspe River Basin
2022-11-11,-130.6385,Campaspe River at Barnadown,Campaspe River Basin
2022-11-12,-130.6425,Campaspe River at Barnadown,Campaspe River Basin
2022-11-13,-130.622958333333,Campaspe River at Barnadown,Campaspe River Basin
2022-11-14,-130.523458333333,Campaspe River at Barnadown,Campaspe River Basin
2022-11-15,-130.50725,Campaspe River at Barnadown,Campaspe River Basin
2022-11-16,-130.491208333333,Campaspe River at Barnadown,Campaspe River Basin
2022-11-17,-130.52,Campaspe River at Barnadown,Campaspe River Basin
2022-11-18,-130.557625,Campaspe River at Barnadown,Campaspe River Basin
2022-11-19,-130.591958333333,Campaspe River at Barnadown,Campaspe River Basin
2022-11-20,-130.528208333333,Campaspe River at Barnadown,Campaspe River Basin
2022-11-21,-130.311125,Campaspe River at Barnadown,Campaspe River Basin
2022-11-22,-130.266541666667,Campaspe River at Barnadown,Campaspe River Basin
2022-11-23,-130.2875,Campaspe River at Barnadown,Campaspe River Basin
2022-11-24,-130.343958333333,Campaspe River at Barnadown,Campaspe River Basin
2022-11-25,-130.401958333333,Campaspe River at Barnadown,Campaspe River Basin
2022-11-26,-130.462666666667,Campaspe River at Barnadown,Campaspe River Basin
2022-11-27,-130.519083333333,Campaspe River at Barnadown,Campaspe River Basin
2022-11-28,-130.567375,Campaspe River at Barnadown,Campaspe River Basin
2022-11-29,-130.610375,Campaspe River at Barnadown,Campaspe River Basin
2022-11-30,-130.642166666667,Campaspe River at Barnadown,Campaspe River Basin
2022-12-01,-130.6715,Campaspe River at Barnadown,Campaspe River Basin
2022-12-02,-130.700041666667,Campaspe River at Barnadown,Campaspe River Basin
2022-12-03,-130.731666666667,Campaspe River at Barnadown,Campaspe River Basin
2022-12-04,-130.758291666667,Campaspe River at Barnadown,Campaspe River Basin
2022-12-05,-130.787625,Campaspe River at Barnadown,Campaspe River Basin
2022-12-06,-130.806916666667,Campaspe River at Barnadown,Campaspe River Basin
2022-12-07,-130.834958333333,Campaspe River at Barnadown,Campaspe River Basin
2022-12-08,-130.855875,Campaspe River at Barnadown,Campaspe River Basin
2022-12-09,-130.877625,Campaspe River at Barnadown,Campaspe River Basin
2022-12-10,-130.774583333333,Campaspe River at Barnadown,Campaspe River Basin
2022-12-11,-130.8575,Campaspe River at Barnadown,Campaspe River Basin
2022-12-12,-130.900458333333,Campaspe River at Barnadown,Campaspe River Basin
2022-12-13,-130.787708333333,Campaspe River at Barnadown,Campaspe River Basin
2022-12-14,-130.883125,Campaspe River at Barnadown,Campaspe River Basin
2022-12-15,-130.935875,Campaspe River at Barnadown,Campaspe River Basin
2022-12-16,-130.940708333333,Campaspe River at Barnadown,Campaspe River Basin
2022-12-17,-130.948708333333,Campaspe River at Barnadown,Campaspe River Basin
2022-12-18,-130.959083333333,Campaspe River at Barnadown,Campaspe River Basin
2022-12-19,-130.972458333333,Campaspe River at Barnadown,Campaspe River Basin
2022-12-20,-130.981833333333,Campaspe River at Barnadown,Campaspe River Basin
2022-12-21,-130.982375,Campaspe River at Barnadown,Campaspe River Basin
2022-12-22,-130.97,Campaspe River at Barnadown,Campaspe River Basin
2022-12-23,-130.969458333333,Campaspe River at Barnadown,Campaspe River Basin
2022-12-24,-130.968583333333,Campaspe River at Barnadown,Campaspe River Basin
2022-12-25,-130.962458333333,Campaspe River at Barnadown,Campaspe River Basin
2022-12-26,-130.965625,Campaspe River at Barnadown,Campaspe River Basin
2022-12-27,-130.969,Campaspe River at Barnadown,Campaspe River Basin
